23 48 15.4845
23 49 17.0290
23 50 17.8062
23 51 18.8202
23 52 19.0126
23 53 19.3590
23 54 19.5774
23 55 19.5274
23 56 19.6964
23 57 19.3386
23 58 19.9874
23 59 19.9035
23 60 20.2867
24 1 30.1688
24 2 30.2421
24 3 29.6864
24 4 29.9255
24 5 29.7480
24 6 29.9543
24 7 29.2009
24 8 29.0805
24 9 28.9840
24 10 28.8778
24 11 28.7421
24 12 28.2817
24 13 27.8664
24 14 27.5166
24 15 27.3881
24 16 27.1568
24 17 27.2347
24 18 27.5932
24 19 27.6374
24 20 27.5907
24 21 27.5088
24 22 27.0860
24 23 27.0132
24 24 26.3091
24 25 26.0330
24 26 25.4205
24 27 25.0449
24 28 24.3561
24 29 23.8178
24 30 23.1757
24 31 23.1056
24 32 22.5896
24 33 22.2956
24 34 21.8265
24 35 21.6504
24 36 21.1060
24 37 20.5528
24 38 20.0977
24 39 19.8301
24 40 19.2110
24 41 18.8567
24 42 17.7126
24 43 16.7627
24 44 15.3746
24 45 13.2464
24 46 6.9710
24 48 7.2768
24 49 13.1844
24 50 15.8494
24 51 16.9526
24 52 17.5776
24 53 17.9513
24 54 18.4324
24 55 18.6853
24 56 19.0943
24 57 18.7365
24 58 19.3853
24 59 19.3013
24 60 19.6845
25 1 30.7074
25 2 30.7807
25 3 30.2250
25 4 30.4641
25 5 30.2866
25 6 30.4929
25 7 29.7395
25 8 29.6192
25 9 29.5227
25 10 29.4164
25 11 29.2808
25 12 28.8203
25 13 28.4050
25 14 28.0552
25 15 27.9267
25 16 27.6954
25 17 27.7733
25 18 28.1319
25 19 28.1760
25 20 28.1293
25 21 28.1671
25 22 27.8170
25 23 27.7442
25 24 27.1105
25 25 26.8344
25 26 26.2219
25 27 25.8463
25 28 25.1575
25 29 24.6192
25 30 23.9771
25 31 23.9070
25 32 23.3910
25 33 23.0970
25 34 22.6390
25 35 22.4629
25 36 21.9815
25 37 21.4283
25 38 20.9731
25 39 20.7540
25 40 20.3683
25 41 20.0160
25 42 19.0950
25 43 18.4494
25 44 17.9165
25 45 17.0290
25 46 15.6735
25 47 13.1844
25 48 6.8704
25 50 6.8453
25 51 13.5440
25 52 15.3484
25 53 16.4203
25 54 17.1554
25 55 17.4314
25 56 17.9763
25 57 17.8084
25 58 18.6298
25 59 18.5988
25 60 18.9819
26 1 31.2215
26 2 31.2948
26 3 30.7391
26 4 30.9782
26 5 30.8007
26 6 31.0070
26 7 30.2536
26 8 30.1332
26 9 30.0367
26 10 29.9305
26 11 29.7948
26 12 29.3344
26 13 28.9191
26 14 28.5693
26 15 28.4408
26 16 28.2095
26 17 28.2874
26 18 28.6459
26 19 28.6901
26 20 28.6434
26 21 28.6812
26 22 28.3777
26 23 28.3049
26 24 27.8390
26 25 27.5804
26 26 26.9780
26 27 26.6024
26 28 25.9136
26 29 25.3753
26 30 24.7332
26 31 24.6631
26 32 24.1471
26 33 23.8531
26 34 23.3951
26 35 23.2190
26 36 22.7858
26 37 22.2642
26 38 21.8091
26 39 21.5899
26 40 21.2042
26 41 21.1491
26 42 20.4302
26 43 19.7882
26 44 19.3697
26 45 18.8202
26 46 17.7705
26 47 16.9526
26 48 15.7158
26 49 13.5440
26 50 6.6987
26 52 7.0385
26 53 12.9719
26 54 14.9315
26 55 15.9753
26 56 16.8288
26 57 16.7318
26 58 17.5532
26 59 17.7415
26 60 18.1961
27 1 30.9202
27 2 30.9934
27 3 30.4378
27 4 30.6768
27 5 30.4994
27 6 30.7057
27 7 29.9522
27 8 29.8319
27 9 29.7354
27 10 29.6292
27 11 29.4935
27 12 29.0331
27 13 28.6177
27 14 28.2711
27 15 28.1454
27 16 27.9142
27 17 27.9920
27 18 28.3506
27 19 28.3947
27 20 28.3481
27 21 28.3859
27 22 28.0962
